,Дата,Горизонт,Температура,"прозрачность, м",Chl_a,,
4440,1978-12-26 00:00:00,25,"2,3",,,,
4441,1978-12-26 00:00:00,50,"2,85",,,,
4442,1978-12-26 00:00:00,100,"3,65",,,,
4443,1978-12-26 00:00:00,250,"3,6",,,,
4444,1979-01-30 00:00:00,0,"0,3",27,,,
4445,1979-01-30 00:00:00,10,"0,9",27,,,
4446,1979-01-30 00:00:00,25,"1,1",27,,,
4447,1979-01-30 00:00:00,50,"1,9",27,,,
4448,1979-01-30 00:00:00,100,3,27,,,
4449,1979-01-30 00:00:00,250,"3,5",27,,,
4450,1979-02-08 00:00:00,0,"0,3",24,,,
4451,1979-02-08 00:00:00,10,"0,5",24,,,
4452,1979-02-08 00:00:00,25,"0,8",24,,,
4453,1979-02-08 00:00:00,50,"1,6",24,,,
4454,1979-02-08 00:00:00,100,"3,2",24,,,
4455,1979-02-08 00:00:00,250,"3,5",24,,,
4456,1979-02-16 00:00:00,0,"0,35",17,,,
4457,1979-02-16 00:00:00,10,"0,5",17,,,
4458,1979-02-16 00:00:00,25,"0,7",17,,,
4459,1979-02-16 00:00:00,50,"1,6",17,,,
4460,1979-02-16 00:00:00,100,3,17,,,
4461,1979-02-16 00:00:00,250,"3,5",17,,,
4462,1979-02-27 00:00:00,0,"0,4","9,5",,,
4463,1979-02-27 00:00:00,10,"0,6","9,5",,,
4464,1979-02-27 00:00:00,25,"0,7","9,5",,,
4465,1979-02-27 00:00:00,50,"1,7","9,5",,,
4466,1979-02-27 00:00:00,100,"2,9","9,5",,,
4467,1979-02-27 00:00:00,250,"3,55","9,5",,,
4468,1979-03-05 00:00:00,0,"0,6",8,"2,89",,
13610,1979-03-05 00:00:00,5,,8,"4,52",,
4469,1979-03-05 00:00:00,10,"0,7",8,"4,07",,
4470,1979-03-05 00:00:00,25,"0,8",8,"5,10",,
4471,1979-03-05 00:00:00,50,"1,9",8,"1,06",,
4472,1979-03-05 00:00:00,100,3,8,,,
4473,1979-03-05 00:00:00,250,"3,55",8,,,
4474,1979-03-16 00:00:00,0,"0,7",8,"3,82",,
13611,1979-03-16 00:00:00,5,,8,"4,85",,
4475,1979-03-16 00:00:00,10,"0,8",8,"6,16",,
4476,1979-03-16 00:00:00,25,"0,9",8,"3,84",,
4477,1979-03-16 00:00:00,50,"1,7",8,"0,79",,
4478,1979-03-16 00:00:00,100,"3,4",8,,,
4479,1979-03-16 00:00:00,250,"3,6",8,,,
4480,1979-03-26 00:00:00,0,1,6,"16,51",,
13612,1979-03-26 00:00:00,5,,6,"4,15",,
4481,1979-03-26 00:00:00,10,"1,15",6,"4,57",,
4482,1979-03-26 00:00:00,25,"1,3",6,"5,10",,
4483,1979-03-26 00:00:00,50,"1,3",6,"2,82",,
4484,1979-03-26 00:00:00,100,"2,8",6,,,
4485,1979-03-26 00:00:00,250,"3,6",6,,,
4486,1979-04-05 00:00:00,0,"0,9",8,"3,02",,
13613,1979-04-05 00:00:00,5,,8,"1,79",,
4487,1979-04-05 00:00:00,10,"1,35",8,"2,61",,
4488,1979-04-05 00:00:00,25,"1,3",8,"3,05",,
4489,1979-04-05 00:00:00,50,"1,5",8,"3,24",,
4490,1979-04-05 00:00:00,100,"3,2",8,,,
4491,1979-04-05 00:00:00,250,"3,65",8,,,
4492,1979-04-16 00:00:00,0,"0,9","8,5",,,
4493,1979-04-16 00:00:00,10,"1,35","8,5",,,
4494,1979-04-16 00:00:00,25,"1,3","8,5",,,
4495,1979-04-16 00:00:00,50,"1,5","8,5",,,
4496,1979-04-16 00:00:00,100,"3,2","8,5",,,
4497,1979-04-16 00:00:00,250,"3,65","8,5",,,
4498,1979-04-24 00:00:00,0,"0,9","6,5",,,
4499,1979-04-24 00:00:00,10,"1,4","6,5",,,
4500,1979-04-24 00:00:00,25,"1,6","6,5",,,
4501,1979-04-24 00:00:00,50,"1,8","6,5",,,
4502,1979-04-24 00:00:00,100,"3,2","6,5",,,
4503,1979-04-24 00:00:00,250,"3,6","6,5",,,
4504,1979-05-30 00:00:00,0,"3,2","22,5",,,
4505,1979-05-30 00:00:00,10,"3,1","22,5",,,
4506,1979-05-30 00:00:00,25,"3,1","22,5",,,
4507,1979-05-30 00:00:00,50,"3,1","22,5",,,
4508,1979-05-30 00:00:00,100,"3,3","22,5",,,
4509,1979-05-30 00:00:00,250,"3,6","22,5",,,
4510,1979-06-02 00:00:00,0,"3,7","18,5","0,06",,
13614,1979-06-02 00:00:00,5,,"18,5","0,06",,
4511,1979-06-02 00:00:00,10,"3,6","18,5","0,03",,
4512,1979-06-02 00:00:00,25,"3,6","18,5","0,04",,
4513,1979-06-02 00:00:00,50,"3,55","18,5","0,13",,
4514,1979-06-02 00:00:00,100,"3,4","18,5",,,
4515,1979-06-02 00:00:00,250,"3,6","18,5",,,
4516,1979-06-08 00:00:00,0,"3,7","18,5","0,09",,
13615,1979-06-08 00:00:00,5,,"18,5","0,08",,
4517,1979-06-08 00:00:00,10,"3,6","18,5","0,10",,
4518,1979-06-08 00:00:00,25,"3,6","18,5","0,11",,
4519,1979-06-08 00:00:00,50,"3,55","18,5","0,13",,
4520,1979-06-08 00:00:00,100,"3,4","18,5",,,
4521,1979-06-08 00:00:00,250,"3,6","18,5",,,
4522,1979-06-20 00:00:00,0,"4,4","20,5","0,13",,
13616,1979-06-20 00:00:00,5,,"20,5","0,18",,
4523,1979-06-20 00:00:00,10,"4,2","20,5","0,25",,
4524,1979-06-20 00:00:00,25,"3,95","20,5","0,69",,
4525,1979-06-20 00:00:00,50,"3,92","20,5","0,19",,
4526,1979-06-20 00:00:00,100,"3,85","20,5","0,07",,
4527,1979-06-20 00:00:00,250,"3,6","20,5",,,
4528,1979-06-28 00:00:00,0,"9,5","12,5","0,17",,
13617,1979-06-28 00:00:00,5,,"12,5","0,54",,
4529,1979-06-28 00:00:00,10,"5,8","12,5","0,18",,
4530,1979-06-28 00:00:00,25,"4,3","12,5","0,42",,
4531,1979-06-28 00:00:00,50,"4,1","12,5","0,15",,
4532,1979-06-28 00:00:00,100,4,"12,5","0,87",,
4533,1979-06-28 00:00:00,250,"3,7","12,5",,,
4534,1979-07-10 00:00:00,0,"5,5","14,5","0,29",,
13618,1979-07-10 00:00:00,5,,"14,5","0,52",,
4535,1979-07-10 00:00:00,10,"5,1","14,5","0,51",,
4536,1979-07-10 00:00:00,25,"4,4","14,5","0,25",,
4537,1979-07-10 00:00:00,50,4,"14,5","0,18",,
4538,1979-07-10 00:00:00,100,"3,7","14,5","0,11",,
4539,1979-07-10 00:00:00,250,"3,65","14,5",,,
4540,1979-07-19 00:00:00,0,13,7,"0,71",,
13619,1979-07-19 00:00:00,5,,7,"1,07",,
4541,1979-07-19 00:00:00,10,"6,45",7,"1,33",,
4542,1979-07-19 00:00:00,25,"5,5",7,"1,00",,
4543,1979-07-19 00:00:00,50,"4,7",7,"0,46",,
4544,1979-07-19 00:00:00,100,"4,15",7,"0,10",,
4545,1979-07-19 00:00:00,250,"3,8",7,,,
4546,1979-07-30 00:00:00,0,"13,4",7,"1,06",,
13620,1979-07-30 00:00:00,5,,7,"0,82",,
4547,1979-07-30 00:00:00,10,"10,9",7,"2,33",,
4548,1979-07-30 00:00:00,25,"6,2",7,"1,52",,
4549,1979-07-30 00:00:00,50,"4,6",7,"0,62",,
4550,1979-07-30 00:00:00,100,"3,9",7,"0,16",,
4551,1979-07-30 00:00:00,250,"3,7",7,,,
4552,1979-08-10 00:00:00,0,"9,3","7,5","0,22",,
13621,1979-08-10 00:00:00,5,,"7,5","0,28",,
4553,1979-08-10 00:00:00,10,"6,2","7,5","0,22",,
4554,1979-08-10 00:00:00,25,"5,6","7,5","0,16",,
4555,1979-08-10 00:00:00,50,"4,3","7,5","0,16",,
4556,1979-08-10 00:00:00,100,"4,2","7,5","0,23",,
4557,1979-08-10 00:00:00,250,"3,8","7,5",,,
4558,1979-08-21 00:00:00,0,"8,9","7,5","1,44",,
13622,1979-08-21 00:00:00,5,,"7,5","1,12",,
4559,1979-08-21 00:00:00,10,"8,3","7,5","1,51",,
4560,1979-08-21 00:00:00,25,"5,4","7,5","0,75",,
4561,1979-08-21 00:00:00,50,"4,05","7,5","0,46",,
4562,1979-08-21 00:00:00,100,"4,3","7,5",,,
4563,1979-08-21 00:00:00,250,"3,75","7,5",,,
4564,1979-09-03 00:00:00,0,10,6,"1,32",,
13623,1979-09-03 00:00:00,5,,6,"1,24",,
4565,1979-09-03 00:00:00,10,10,6,"0,81",,
4566,1979-09-03 00:00:00,25,"8,2",6,"0,49",,
4567,1979-09-03 00:00:00,50,5,6,"0,58",,
4568,1979-09-03 00:00:00,100,"4,3",6,,,
4569,1979-09-03 00:00:00,250,"3,7",6,,,
4570,1979-09-12 00:00:00,0,"10,1",6,"0,95",,
13624,1979-09-12 00:00:00,5,,6,"0,96",,
4571,1979-09-12 00:00:00,10,"9,7",6,"0,43",,
4572,1979-09-12 00:00:00,25,8,6,"0,46",,
4573,1979-09-12 00:00:00,50,"5,2",6,"0,13",,
4574,1979-09-12 00:00:00,100,"4,3",6,"0,12",,
4575,1979-09-12 00:00:00,250,"3,6",6,,,
4576,1979-09-25 00:00:00,0,"10,15",6,"0,97",,
13625,1979-09-25 00:00:00,5,,6,"0,91",,
4577,1979-09-25 00:00:00,10,"10,2",6,"0,79",,
4578,1979-09-25 00:00:00,25,"9,65",6,"0,79",,
4579,1979-09-25 00:00:00,50,"9,4",6,"0,98",,
4580,1979-09-25 00:00:00,100,"4,3",6,"0,10",,
4581,1979-09-25 00:00:00,250,"3,6",6,,,
4582,1979-10-05 00:00:00,0,"9,3",9,"0,83",,
13626,1979-10-05 00:00:00,5,,9,"0,67",,
4583,1979-10-05 00:00:00,10,"9,4",9,"0,67",,
4584,1979-10-05 00:00:00,25,9,9,"0,95",,
4585,1979-10-05 00:00:00,50,"8,8",9,"0,67",,
4586,1979-10-05 00:00:00,100,"6,3",9,"0,03",,
4587,1979-10-05 00:00:00,250,"3,65",9,,,
4588,1979-10-15 00:00:00,0,8,10,"0,49",,
13627,1979-10-15 00:00:00,5,,10,"0,41",,
4589,1979-10-15 00:00:00,10,8,10,"0,80",,
4590,1979-10-15 00:00:00,25,8,10,"0,86",,
4591,1979-10-15 00:00:00,50,8,10,"0,52",,
4592,1979-10-15 00:00:00,100,"7,4",10,"0,69",,
4593,1979-10-15 00:00:00,250,"3,7",10,,,
4594,1979-10-24 00:00:00,0,"7,4",12,"0,41",,
13628,1979-10-24 00:00:00,5,,12,"0,40",,
4595,1979-10-24 00:00:00,10,"7,2",12,"0,36",,
4596,1979-10-24 00:00:00,25,"7,4",12,"0,51",,
4597,1979-10-24 00:00:00,50,"7,4",12,"0,28",,
4598,1979-10-24 00:00:00,100,"5,2",12,"0,18",,
4599,1979-10-24 00:00:00,250,"3,7",12,,,
4600,1979-11-02 00:00:00,0,"6,5","9,5","0,49",,
13629,1979-11-02 00:00:00,5,,"9,5","0,29",,
4601,1979-11-02 00:00:00,10,"6,5","9,5","0,57",,
4602,1979-11-02 00:00:00,25,"6,5","9,5","0,60",,
4603,1979-11-02 00:00:00,50,"6,3","9,5","0,47",,
4604,1979-11-02 00:00:00,100,"4,8","9,5","0,26",,
4605,1979-11-02 00:00:00,250,"3,8","9,5",,,
4606,1979-11-26 00:00:00,0,"3,6",23,,,
4607,1979-11-26 00:00:00,10,"3,7",23,,,
4608,1979-11-26 00:00:00,25,"3,7",23,,,
4609,1979-11-26 00:00:00,50,"3,75",23,,,
4610,1979-11-26 00:00:00,100,"3,75",23,,,
4611,1979-11-26 00:00:00,250,"3,6",23,,,
4612,1979-12-05 00:00:00,0,"2,8","23,5",,,
4613,1979-12-05 00:00:00,10,"2,9","23,5",,,
4614,1979-12-05 00:00:00,25,"2,9","23,5",,,
4615,1979-12-05 00:00:00,50,"3,15","23,5",,,
4616,1979-12-05 00:00:00,100,"2,95","23,5",,,
4617,1979-12-05 00:00:00,250,"3,55","23,5",,,
4618,1979-12-14 00:00:00,0,"2,7",26,,,
4619,1979-12-14 00:00:00,10,"2,8",26,,,
4620,1979-12-14 00:00:00,25,"2,85",26,,,
4621,1979-12-14 00:00:00,50,3,26,,,
4622,1979-12-14 00:00:00,100,"3,15",26,,,
4623,1979-12-14 00:00:00,250,"3,55",26,,,
4624,1979-12-25 00:00:00,0,"1,7",25,,,
4625,1979-12-25 00:00:00,10,2,25,,,
4626,1979-12-25 00:00:00,25,"2,9",25,,,
4627,1979-12-25 00:00:00,50,"2,9",25,,,
4628,1979-12-25 00:00:00,100,"2,9",25,,,
4629,1979-12-25 00:00:00,250,"3,6",25,,,
4630,1980-01-03 00:00:00,0,"0,9",25,,,
4631,1980-01-03 00:00:00,10,"1,1",25,,,
4632,1980-01-03 00:00:00,25,"1,2",25,,,
4633,1980-01-03 00:00:00,50,"1,6",25,,,
4634,1980-01-03 00:00:00,100,"2,8",25,,,
4635,1980-01-03 00:00:00,250,"3,6",25,,,
4636,1980-01-15 00:00:00,0,"0,2",25,,,
4637,1980-01-15 00:00:00,10,"0,3",25,,,
4638,1980-01-15 00:00:00,25,"0,4",25,,,
4639,1980-01-15 00:00:00,50,1,25,,,
4640,1980-01-15 00:00:00,100,"2,7",25,,,
4641,1980-01-15 00:00:00,250,"3,55",25,,,
4642,1980-01-25 00:00:00,0,"0,2",25,,,
4643,1980-01-25 00:00:00,10,"0,6",25,,,
4644,1980-01-25 00:00:00,25,"0,7",25,,,
4645,1980-01-25 00:00:00,50,"1,3",25,,,
4646,1980-01-25 00:00:00,100,"1,4",25,,,
4647,1980-01-25 00:00:00,250,"3,5",25,,,
4648,1980-02-06 00:00:00,0,"0,3",24,,,
4649,1980-02-06 00:00:00,10,"0,4",24,,,
4650,1980-02-06 00:00:00,25,"0,6",24,,,
4651,1980-02-06 00:00:00,50,"1,3",24,,,
4652,1980-02-06 00:00:00,100,"2,3",24,,,
4653,1980-02-06 00:00:00,250,"3,5",24,,,
4654,1980-02-18 00:00:00,0,"0,4",18,,,
4655,1980-02-18 00:00:00,10,"0,6",18,,,
4656,1980-02-18 00:00:00,25,"0,8",18,,,
4657,1980-02-18 00:00:00,50,"1,2",18,,,
4658,1980-02-18 00:00:00,100,"2,8",18,,,
4659,1980-02-18 00:00:00,250,"3,5",18,,,
4660,1980-02-27 00:00:00,0,"0,4",16,"0,38",,
13630,1980-02-27 00:00:00,5,,16,"0,44",,
4661,1980-02-27 00:00:00,10,"0,6",16,"0,55",,
4662,1980-02-27 00:00:00,25,"0,8",16,"0,49",,
4663,1980-02-27 00:00:00,50,"1,5",16,"0,14",,
4664,1980-02-27 00:00:00,100,"2,8",16,,,
4665,1980-02-27 00:00:00,250,"3,5",16,,,
4666,1980-03-06 00:00:00,0,"0,4","21,5",,,
4667,1980-03-06 00:00:00,10,"0,6","21,5",,,
4668,1980-03-06 00:00:00,25,"0,7","21,5",,,
4669,1980-03-06 00:00:00,50,1,"21,5",,,
4670,1980-03-06 00:00:00,100,"2,7","21,5",,,
4671,1980-03-06 00:00:00,250,"3,5","21,5",,,
4672,1980-03-17 00:00:00,0,"0,4","23,5",,,
4673,1980-03-17 00:00:00,10,"0,7","23,5",,,
4674,1980-03-17 00:00:00,25,"0,8","23,5",,,
4675,1980-03-17 00:00:00,50,"1,4","23,5",,,
4676,1980-03-17 00:00:00,100,"2,7","23,5",,,
4677,1980-03-17 00:00:00,250,"3,5","23,5",,,
4678,1980-03-21 00:00:00,0,"0,5",20,"0,29",,
4679,1980-03-21 00:00:00,10,"0,8",20,"0,52",,
4680,1980-03-21 00:00:00,25,1,20,"0,44",,
4681,1980-03-21 00:00:00,50,"1,4",20,"0,10",,
4682,1980-03-21 00:00:00,100,"2,8",20,,,
4683,1980-03-21 00:00:00,250,"3,5",20,,,
4684,1980-03-27 00:00:00,0,"0,5",17,,,
4685,1980-03-27 00:00:00,10,"0,8",17,,,
4686,1980-03-27 00:00:00,25,1,17,,,
4687,1980-03-27 00:00:00,50,"1,4",17,,,
4688,1980-03-27 00:00:00,100,"2,8",17,,,
4689,1980-03-27 00:00:00,250,"3,5",17,,,
4690,1980-04-08 00:00:00,0,"0,8",17,"0,56",,
13631,1980-04-08 00:00:00,5,,17,"0,45",,
4691,1980-04-08 00:00:00,10,1,17,"0,44",,
4692,1980-04-08 00:00:00,25,"1,2",17,"0,47",,
4693,1980-04-08 00:00:00,50,"1,4",17,"0,46",,
4694,1980-04-08 00:00:00,100,"2,95",17,,,
4695,1980-04-08 00:00:00,250,"3,5",17,,,
4696,1980-04-17 00:00:00,0,"0,8","14,5",,,
4697,1980-04-17 00:00:00,10,1,"14,5",,,
4698,1980-04-17 00:00:00,25,"1,2","14,5",,,
4699,1980-04-17 00:00:00,50,"1,4","14,5",,,
4700,1980-04-17 00:00:00,100,"2,95","14,5",,,
4701,1980-04-17 00:00:00,250,"3,5","14,5",,,
4702,1980-04-28 00:00:00,0,"0,9",,,,
4703,1980-04-28 00:00:00,10,1,,,,
4704,1980-04-28 00:00:00,25,"1,2",,,,
4705,1980-04-28 00:00:00,50,"1,6",,,,
4706,1980-04-28 00:00:00,100,"2,9",,,,
4707,1980-04-28 00:00:00,250,"3,6",,,,
4708,1980-05-06 00:00:00,0,"0,9","10,5",,,
4709,1980-05-06 00:00:00,10,"1,4","10,5",,,
4710,1980-05-06 00:00:00,25,"1,65","10,5",,,
4711,1980-05-06 00:00:00,50,"1,7","10,5",,,
4712,1980-05-06 00:00:00,100,"2,9","10,5",,,
4713,1980-05-06 00:00:00,250,"3,5","10,5",,,
4714,1980-05-23 00:00:00,0,"1,3",9,,,
4715,1980-05-23 00:00:00,10,"1,75",9,,,
4716,1980-05-23 00:00:00,25,"1,75",9,,,
4717,1980-05-23 00:00:00,50,"1,8",9,,,
4718,1980-05-23 00:00:00,100,"2,4",9,,,
4719,1980-05-23 00:00:00,250,"3,55",9,,,
4720,1980-06-15 00:00:00,0,"3,65",26,"0,30",,
13632,1980-06-15 00:00:00,5,,26,"0,27",,
4721,1980-06-15 00:00:00,10,"3,65",26,"0,82",,
4722,1980-06-15 00:00:00,25,"3,55",26,"0,30",,
4723,1980-06-15 00:00:00,50,"3,6",26,"0,28",,
4724,1980-06-15 00:00:00,100,"3,6",26,,,
4725,1980-06-15 00:00:00,250,"3,55",26,,,
4726,1980-06-24 00:00:00,0,"5,3",25,"0,24",,
13633,1980-06-24 00:00:00,5,,25,"0,26",,
4727,1980-06-24 00:00:00,10,4,25,"0,31",,
4728,1980-06-24 00:00:00,25,"3,95",25,"0,22",,
4729,1980-06-24 00:00:00,50,"3,8",25,,,
4730,1980-06-24 00:00:00,100,"3,7",25,,,
4731,1980-06-24 00:00:00,250,"3,55",25,,,
4732,1980-07-07 00:00:00,0,"6,8",25,"0,31",,
13634,1980-07-07 00:00:00,5,,25,"0,41",,
4733,1980-07-07 00:00:00,10,"5,2",25,"0,35",,
4734,1980-07-07 00:00:00,25,4,25,"0,19",,
4735,1980-07-07 00:00:00,50,"3,9",25,"0,43",,
4736,1980-07-07 00:00:00,100,4,25,,,
4737,1980-07-07 00:00:00,250,"3,65",25,,,
4738,1980-07-18 00:00:00,0,"8,3",9,"1,11",,
13635,1980-07-18 00:00:00,5,,9,"1,01",,
4739,1980-07-18 00:00:00,10,"5,6",9,"1,02",,
4740,1980-07-18 00:00:00,25,5,9,"0,67",,
4741,1980-07-18 00:00:00,50,"4,4",9,"0,18",,
4742,1980-07-18 00:00:00,100,4,9,,,
4743,1980-07-18 00:00:00,250,"3,7",9,,,
4744,1980-08-01 00:00:00,0,12,6,,,
4745,1980-08-01 00:00:00,10,"7,8",6,,,
4746,1980-08-01 00:00:00,25,7,6,,,
4747,1980-08-01 00:00:00,50,"4,2",6,,,
4748,1980-08-01 00:00:00,100,"3,9",6,,,
4749,1980-08-01 00:00:00,250,"3,7",6,,,
4750,1980-08-12 00:00:00,0,12,6,"0,54",,
13636,1980-08-12 00:00:00,5,,6,"0,28",,
4751,1980-08-12 00:00:00,10,"9,5",6,"0,12",,
4752,1980-08-12 00:00:00,25,"7,5",6,"0,33",,
4753,1980-08-12 00:00:00,50,"4,8",6,"0,06",,
4754,1980-08-12 00:00:00,100,"4,3",6,,,
4755,1980-08-12 00:00:00,250,"3,7",6,,,
4756,1980-08-26 00:00:00,0,"12,3","8,5","0,70",,
13637,1980-08-26 00:00:00,5,,"8,5","0,39",,
4757,1980-08-26 00:00:00,10,"10,1","8,5","0,44",,
4758,1980-08-26 00:00:00,25,"7,7","8,5","0,71",,
4759,1980-08-26 00:00:00,50,"4,9","8,5","0,28",,
4760,1980-08-26 00:00:00,100,"4,3","8,5",,,
4761,1980-08-26 00:00:00,250,"3,7","8,5",,,
4762,1980-09-09 00:00:00,0,15,"7,5",,,
4763,1980-09-09 00:00:00,10,"13,8","7,5",,,
4764,1980-09-09 00:00:00,25,"10,4","7,5",,,
4765,1980-09-09 00:00:00,50,"5,6","7,5",,,
4766,1980-09-09 00:00:00,100,"4,2","7,5",,,
4767,1980-09-09 00:00:00,250,"3,8","7,5",,,
4768,1980-09-22 00:00:00,0,"9,4",10,,,
4769,1980-09-22 00:00:00,10,8,10,,,
4770,1980-09-22 00:00:00,25,"7,6",10,,,
4771,1980-09-22 00:00:00,50,6,10,,,
4772,1980-09-22 00:00:00,100,"3,8",10,,,
4773,1980-09-22 00:00:00,250,"3,4",10,,,
4774,1980-10-09 00:00:00,0,"7,9",8,,,
4775,1980-10-09 00:00:00,10,"7,9",8,,,
4776,1980-10-09 00:00:00,25,"7,9",8,,,
4777,1980-10-09 00:00:00,50,"7,8",8,,,
4778,1980-10-09 00:00:00,100,"4,4",8,,,
4779,1980-10-09 00:00:00,250,"3,7",8,,,
4780,1980-10-22 00:00:00,0,"6,45","8,5","1,26",,
13638,1980-10-22 00:00:00,5,,"8,5","1,51",,
4781,1980-10-22 00:00:00,10,"6,4","8,5","1,18",,
4782,1980-10-22 00:00:00,25,"6,4","8,5","1,38",,
4783,1980-10-22 00:00:00,50,"6,3","8,5",,,
4784,1980-10-22 00:00:00,100,"4,75","8,5",,,
4785,1980-10-22 00:00:00,250,"3,8","8,5",,,
4786,1980-10-31 00:00:00,0,"5,3",10,,,
4787,1980-10-31 00:00:00,10,"5,3",10,,,
4788,1980-10-31 00:00:00,25,"5,3",10,,,
4789,1980-10-31 00:00:00,50,"5,3",10,,,
4790,1980-10-31 00:00:00,100,"5,2",10,,,
4791,1980-10-31 00:00:00,250,"3,8",10,,,
4792,1980-11-14 00:00:00,0,"4,4",13,,,
4793,1980-11-14 00:00:00,10,"4,3",13,,,
4794,1980-11-14 00:00:00,25,"4,4",13,,,
4795,1980-11-14 00:00:00,50,"4,4",13,,,
4796,1980-11-14 00:00:00,100,"4,4",13,,,
4797,1980-11-14 00:00:00,250,"3,8",13,,,
4798,1980-11-25 00:00:00,0,"3,9",17,"0,33",,
13639,1980-11-25 00:00:00,5,,17,"0,28",,
4799,1980-11-25 00:00:00,10,"3,9",17,"0,25",,
4800,1980-11-25 00:00:00,25,"3,9",17,"0,34",,
4801,1980-11-25 00:00:00,50,4,17,"0,29",,
4802,1980-11-25 00:00:00,100,4,17,,,
4803,1980-11-25 00:00:00,250,"3,7",17,,,
4804,1980-12-11 00:00:00,0,3,27,,,
4805,1980-12-11 00:00:00,10,3,27,,,
4806,1980-12-11 00:00:00,25,"3,4",27,,,
4807,1980-12-11 00:00:00,50,"3,5",27,,,
4808,1980-12-11 00:00:00,100,"3,5",27,,,
4809,1980-12-11 00:00:00,250,"3,5",27,,,
4810,1980-12-22 00:00:00,0,"3,4",26,,,
4811,1980-12-22 00:00:00,10,"3,4",26,,,
4812,1980-12-22 00:00:00,25,"3,5",26,,,
4813,1980-12-22 00:00:00,50,"3,5",26,,,
4814,1980-12-22 00:00:00,100,"3,5",26,,,
4815,1980-12-22 00:00:00,250,"3,5",26,,,
4816,1980-12-31 00:00:00,0,2,26,,,
4817,1980-12-31 00:00:00,10,"2,5",26,,,
4818,1980-12-31 00:00:00,25,"2,8",26,,,
4819,1980-12-31 00:00:00,50,"2,8",26,,,
4820,1980-12-31 00:00:00,100,"3,4",26,,,
4821,1980-12-31 00:00:00,250,"3,7",26,,,
4822,1981-02-02 00:00:00,0,"0,2",17,,,
4823,1981-02-02 00:00:00,10,"0,8",17,,,
4824,1981-02-02 00:00:00,25,"0,9",17,,,
4825,1981-02-02 00:00:00,50,"1,3",17,,,
4826,1981-02-02 00:00:00,100,"2,8",17,,,
4827,1981-02-02 00:00:00,250,"3,5",17,,,
4828,1981-02-09 00:00:00,0,"0,05",12,"1,07",,
4829,1981-02-12 00:00:00,0,"0,05",15,,,
4830,1981-02-12 00:00:00,10,"0,7",15,,,
4831,1981-02-12 00:00:00,25,"0,8",15,,,
4832,1981-02-12 00:00:00,50,"1,4",15,,,
4833,1981-02-12 00:00:00,100,"2,8",15,,,
4834,1981-02-12 00:00:00,250,"3,4",15,,,
4835,1981-02-24 00:00:00,0,"0,1",16,,,
4836,1981-02-24 00:00:00,10,"0,4",16,,,
4837,1981-02-24 00:00:00,25,"0,4",16,,,
4838,1981-02-24 00:00:00,50,"1,4",16,,,
4839,1981-02-24 00:00:00,100,"2,6",16,,,
4840,1981-02-24 00:00:00,250,"3,3",16,,,
4841,1981-03-05 00:00:00,0,"0,6",12,,,
4842,1981-03-05 00:00:00,10,"0,7",12,,,
4843,1981-03-05 00:00:00,25,"0,8",12,,,
4844,1981-03-05 00:00:00,50,"1,5",12,,,
4845,1981-03-05 00:00:00,100,"2,7",12,,,
4846,1981-03-05 00:00:00,250,"3,5",12,,,
4847,1981-03-17 00:00:00,0,"0,5","12,5",,,
4848,1981-03-17 00:00:00,10,"0,7","12,5",,,
4849,1981-03-17 00:00:00,25,"0,8","12,5",,,
4850,1981-03-17 00:00:00,50,"1,4","12,5",,,
4851,1981-03-17 00:00:00,100,"2,8","12,5",,,
4852,1981-03-17 00:00:00,250,"3,4","12,5",,,
4853,1981-03-24 00:00:00,0,"0,3",11,"0,82",,
13640,1981-03-24 00:00:00,5,,11,"0,77",,
4854,1981-03-24 00:00:00,10,"0,6",11,"0,99",,
4855,1981-03-24 00:00:00,25,"0,8",11,"1,06",,
4856,1981-03-24 00:00:00,50,"1,5",11,"0,17",,
4857,1981-03-24 00:00:00,100,"3,3",11,,,
4858,1981-03-24 00:00:00,250,"3,5",11,,,
4859,1981-04-08 00:00:00,0,"0,02",13,,,
4860,1981-04-08 00:00:00,10,"0,6",13,,,
4861,1981-04-08 00:00:00,25,"0,6",13,,,
4862,1981-04-08 00:00:00,50,"1,6",13,,,
4863,1981-04-08 00:00:00,100,3,13,,,
4864,1981-04-08 00:00:00,250,"3,4",13,,,
4865,1981-04-17 00:00:00,0,"0,9",9,,,
4866,1981-04-17 00:00:00,10,"1,2",9,,,
4867,1981-04-17 00:00:00,25,"1,3",9,,,
4868,1981-04-17 00:00:00,50,"1,7",9,,,
4869,1981-04-17 00:00:00,100,3,9,,,
4870,1981-04-17 00:00:00,250,"3,5",9,,,
4871,1981-05-14 00:00:00,0,"2,3",12,,,
4872,1981-05-14 00:00:00,10,"2,3",12,,,
4873,1981-05-14 00:00:00,25,"2,25",12,,,
4874,1981-05-14 00:00:00,50,"2,7",12,,,
4875,1981-05-14 00:00:00,100,"2,8",12,,,
4876,1981-05-14 00:00:00,250,"3,5",12,,,
4877,1981-05-26 00:00:00,0,"2,9",23,,,
4878,1981-05-26 00:00:00,10,"2,9",23,,,
4879,1981-05-26 00:00:00,25,"3,1",23,,,
4880,1981-05-26 00:00:00,50,"3,1",23,,,
4881,1981-05-26 00:00:00,100,"3,15",23,,,
4882,1981-05-26 00:00:00,250,"3,55",23,,,
4883,1981-06-03 00:00:00,0,"3,7",23,,,
